enzyme,time_min,sample_row,well_number,plate_well,absorbance,blank_absorbance,corrected_absorbance
AChE,17.986,F,9,F:9,3.47,1.4,2.0700000000000003
AChE,18.987,F,9,F:9,3.54,1.4,2.14
AChE,0.0,F,10,F:10,2.21,1.49,0.72
AChE,0.98,F,10,F:10,2.29,1.48,0.81
AChE,1.98,F,10,F:10,2.37,1.48,0.8900000000000001
AChE,2.981,F,10,F:10,2.44,1.47,0.97
AChE,3.982,F,10,F:10,2.53,1.46,1.0699999999999998
AChE,4.98,F,10,F:10,2.6,1.45,1.1500000000000001
AChE,5.98,F,10,F:10,2.69,1.45,1.24
AChE,6.981,F,10,F:10,2.76,1.45,1.3099999999999998
AChE,7.982,F,10,F:10,2.83,1.44,1.3900000000000001
AChE,8.983,F,10,F:10,2.9,1.44,1.46
AChE,9.982,F,10,F:10,2.98,1.43,1.55
AChE,10.983,F,10,F:10,3.04,1.43,1.61
AChE,11.983,F,10,F:10,3.11,1.43,1.68
AChE,12.984,F,10,F:10,3.16,1.42,1.7400000000000002
AChE,13.985,F,10,F:10,3.22,1.41,1.8100000000000003
AChE,14.985,F,10,F:10,3.27,1.41,1.86
AChE,15.985,F,10,F:10,3.34,1.4,1.94
AChE,16.985,F,10,F:10,3.38,1.4,1.98
AChE,17.986,F,10,F:10,3.44,1.4,2.04
AChE,18.987,F,10,F:10,3.49,1.4,2.0900000000000003
AChE,0.0,F,11,F:11,2.08,1.49,0.5900000000000001
AChE,0.98,F,11,F:11,2.16,1.48,0.6800000000000002
AChE,1.98,F,11,F:11,2.24,1.48,0.7600000000000002
AChE,2.981,F,11,F:11,2.32,1.47,0.8499999999999999
AChE,3.982,F,11,F:11,2.39,1.46,0.9300000000000002
AChE,4.98,F,11,F:11,2.46,1.45,1.01
AChE,5.98,F,11,F:11,2.55,1.45,1.0999999999999999
AChE,6.981,F,11,F:11,2.62,1.45,1.1700000000000002
AChE,7.982,F,11,F:11,2.7,1.44,1.2600000000000002
AChE,8.983,F,11,F:11,2.76,1.44,1.3199999999999998
AChE,9.982,F,11,F:11,2.84,1.43,1.41
AChE,10.983,F,11,F:11,2.91,1.43,1.4800000000000002
AChE,11.983,F,11,F:11,2.97,1.43,1.5400000000000003
AChE,12.984,F,11,F:11,3.02,1.42,1.6
AChE,13.985,F,11,F:11,3.08,1.41,1.6700000000000002
AChE,14.985,F,11,F:11,3.13,1.41,1.72
AChE,15.985,F,11,F:11,3.19,1.4,1.79
AChE,16.985,F,11,F:11,3.25,1.4,1.85
AChE,17.986,F,11,F:11,3.31,1.4,1.9100000000000001
AChE,18.987,F,11,F:11,3.35,1.4,1.9500000000000002
AChE,0.0,F,12,F:12,2.22,1.49,0.7300000000000002
AChE,0.98,F,12,F:12,2.31,1.48,0.8300000000000001
AChE,1.98,F,12,F:12,2.4,1.48,0.9199999999999999
AChE,2.981,F,12,F:12,2.49,1.47,1.0200000000000002
AChE,3.982,F,12,F:12,2.58,1.46,1.12
AChE,4.98,F,12,F:12,2.66,1.45,1.2100000000000002
AChE,5.98,F,12,F:12,2.75,1.45,1.3
AChE,6.981,F,12,F:12,2.83,1.45,1.3800000000000001
AChE,7.982,F,12,F:12,2.92,1.44,1.48
AChE,8.983,F,12,F:12,2.98,1.44,1.54
AChE,9.982,F,12,F:12,3.07,1.43,1.64
AChE,10.983,F,12,F:12,3.14,1.43,1.7100000000000002
AChE,11.983,F,12,F:12,3.2,1.43,1.7700000000000002
AChE,12.984,F,12,F:12,3.26,1.42,1.8399999999999999
AChE,13.985,F,12,F:12,3.32,1.41,1.91
AChE,14.985,F,12,F:12,3.37,1.41,1.9600000000000002
AChE,15.985,F,12,F:12,3.43,1.4,2.0300000000000002
AChE,16.985,F,12,F:12,3.48,1.4,2.08
AChE,17.986,F,12,F:12,3.55,1.4,2.15
AChE,18.987,F,12,F:12,3.59,1.4,2.19
AChE,0.0,G,1,G:1,1.36,1.36,0.0
AChE,0.98,G,1,G:1,1.36,1.36,0.0
AChE,1.98,G,1,G:1,1.36,1.36,0.0
AChE,2.981,G,1,G:1,1.36,1.36,0.0
AChE,3.982,G,1,G:1,1.36,1.36,0.0
AChE,4.98,G,1,G:1,1.36,1.36,0.0
AChE,5.98,G,1,G:1,1.36,1.36,0.0
AChE,6.981,G,1,G:1,1.36,1.36,0.0
AChE,7.982,G,1,G:1,1.36,1.36,0.0
AChE,8.983,G,1,G:1,1.36,1.36,0.0
AChE,9.982,G,1,G:1,1.36,1.36,0.0
AChE,10.983,G,1,G:1,1.36,1.36,0.0
AChE,11.983,G,1,G:1,1.36,1.36,0.0
AChE,12.984,G,1,G:1,1.35,1.35,0.0
AChE,13.985,G,1,G:1,1.35,1.35,0.0
AChE,14.985,G,1,G:1,1.35,1.35,0.0
AChE,15.985,G,1,G:1,1.35,1.35,0.0
AChE,16.985,G,1,G:1,1.36,1.36,0.0
AChE,17.986,G,1,G:1,1.35,1.35,0.0
AChE,18.987,G,1,G:1,1.35,1.35,0.0
AChE,0.0,G,2,G:2,4.29,1.36,2.9299999999999997
AChE,0.98,G,2,G:2,4.27,1.36,2.9099999999999993
AChE,1.98,G,2,G:2,4.36,1.36,3.0
AChE,2.981,G,2,G:2,4.33,1.36,2.9699999999999998
AChE,3.982,G,2,G:2,4.25,1.36,2.8899999999999997
AChE,4.98,G,2,G:2,4.33,1.36,2.9699999999999998
AChE,5.98,G,2,G:2,4.3,1.36,2.9399999999999995
AChE,6.981,G,2,G:2,4.34,1.36,2.9799999999999995
AChE,7.982,G,2,G:2,4.33,1.36,2.9699999999999998
AChE,8.983,G,2,G:2,4.27,1.36,2.9099999999999993
AChE,9.982,G,2,G:2,4.35,1.36,2.9899999999999993
AChE,10.983,G,2,G:2,4.35,1.36,2.9899999999999993
AChE,11.983,G,2,G:2,4.41,1.36,3.05
AChE,12.984,G,2,G:2,4.37,1.35,3.02
AChE,13.985,G,2,G:2,4.36,1.35,3.0100000000000002
AChE,14.985,G,2,G:2,4.28,1.35,2.93
AChE,15.985,G,2,G:2,4.36,1.35,3.0100000000000002
AChE,16.985,G,2,G:2,4.36,1.36,3.0
AChE,17.986,G,2,G:2,4.32,1.35,2.97
AChE,18.987,G,2,G:2,4.26,1.35,2.9099999999999997
AChE,0.0,G,3,G:3,4.24,1.36,2.88
AChE,0.98,G,3,G:3,4.29,1.36,2.9299999999999997
AChE,1.98,G,3,G:3,4.28,1.36,2.92
AChE,2.981,G,3,G:3,4.28,1.36,2.92
AChE,3.982,G,3,G:3,4.27,1.36,2.9099999999999993
AChE,4.98,G,3,G:3,4.29,1.36,2.9299999999999997
AChE,5.98,G,3,G:3,4.21,1.36,2.8499999999999996
AChE,6.981,G,3,G:3,4.35,1.36,2.9899999999999993
AChE,7.982,G,3,G:3,4.35,1.36,2.9899999999999993
AChE,8.983,G,3,G:3,4.27,1.36,2.9099999999999993
AChE,9.982,G,3,G:3,4.37,1.36,3.01
AChE,10.983,G,3,G:3,4.35,1.36,2.9899999999999993
AChE,11.983,G,3,G:3,4.3,1.36,2.9399999999999995
AChE,12.984,G,3,G:3,4.31,1.35,2.9599999999999995
AChE,13.985,G,3,G:3,4.26,1.35,2.9099999999999997
AChE,14.985,G,3,G:3,4.29,1.35,2.94
AChE,15.985,G,3,G:3,4.34,1.35,2.9899999999999998
AChE,16.985,G,3,G:3,4.28,1.36,2.92
AChE,17.986,G,3,G:3,4.32,1.35,2.97
AChE,18.987,G,3,G:3,4.25,1.35,2.9
AChE,0.0,G,4,G:4,4.24,1.36,2.88
AChE,0.98,G,4,G:4,4.29,1.36,2.9299999999999997
AChE,1.98,G,4,G:4,4.32,1.36,2.96
AChE,2.981,G,4,G:4,4.29,1.36,2.9299999999999997
AChE,3.982,G,4,G:4,4.28,1.36,2.92
AChE,4.98,G,4,G:4,4.33,1.36,2.9699999999999998
AChE,5.98,G,4,G:4,4.25,1.36,2.8899999999999997
AChE,6.981,G,4,G:4,4.33,1.36,2.9699999999999998
AChE,7.982,G,4,G:4,4.38,1.36,3.0199999999999996
AChE,8.983,G,4,G:4,4.25,1.36,2.8899999999999997
AChE,9.982,G,4,G:4,4.38,1.36,3.0199999999999996
AChE,10.983,G,4,G:4,4.39,1.36,3.0299999999999994
AChE,11.983,G,4,G:4,4.31,1.36,2.9499999999999993
AChE,12.984,G,4,G:4,4.28,1.35,2.93
AChE,13.985,G,4,G:4,4.34,1.35,2.9899999999999998
AChE,14.985,G,4,G:4,4.26,1.35,2.9099999999999997
AChE,15.985,G,4,G:4,4.42,1.35,3.07
AChE,16.985,G,4,G:4,4.3,1.36,2.9399999999999995
AChE,17.986,G,4,G:4,4.32,1.35,2.97
AChE,18.987,G,4,G:4,4.33,1.35,2.98
AChE,0.0,G,5,G:5,4.28,1.36,2.92
AChE,0.98,G,5,G:5,4.2,1.36,2.84
AChE,1.98,G,5,G:5,4.38,1.36,3.0199999999999996
AChE,2.981,G,5,G:5,4.29,1.36,2.9299999999999997
AChE,3.982,G,5,G:5,4.33,1.36,2.9699999999999998
AChE,4.98,G,5,G:5,4.3,1.36,2.9399999999999995
AChE,5.98,G,5,G:5,4.22,1.36,2.8599999999999994
AChE,6.981,G,5,G:5,4.36,1.36,3.0
AChE,7.982,G,5,G:5,4.34,1.36,2.9799999999999995
AChE,8.983,G,5,G:5,4.27,1.36,2.9099999999999993
AChE,9.982,G,5,G:5,4.36,1.36,3.0
AChE,10.983,G,5,G:5,4.43,1.36,3.0699999999999994
AChE,11.983,G,5,G:5,4.37,1.36,3.01
AChE,12.984,G,5,G:5,4.32,1.35,2.97
AChE,13.985,G,5,G:5,4.32,1.35,2.97
AChE,14.985,G,5,G:5,4.31,1.35,2.9599999999999995
AChE,15.985,G,5,G:5,4.37,1.35,3.02
AChE,16.985,G,5,G:5,4.33,1.36,2.9699999999999998
AChE,17.986,G,5,G:5,4.33,1.35,2.98
AChE,18.987,G,5,G:5,4.32,1.35,2.97
AChE,0.0,G,6,G:6,4.22,1.36,2.8599999999999994
AChE,0.98,G,6,G:6,4.24,1.36,2.88
AChE,1.98,G,6,G:6,4.26,1.36,2.8999999999999995
AChE,2.981,G,6,G:6,4.32,1.36,2.96
AChE,3.982,G,6,G:6,4.33,1.36,2.9699999999999998
AChE,4.98,G,6,G:6,4.29,1.36,2.9299999999999997
AChE,5.98,G,6,G:6,4.2,1.36,2.84
AChE,6.981,G,6,G:6,4.36,1.36,3.0
AChE,7.982,G,6,G:6,4.37,1.36,3.01
AChE,8.983,G,6,G:6,4.23,1.36,2.87
AChE,9.982,G,6,G:6,4.34,1.36,2.9799999999999995
AChE,10.983,G,6,G:6,4.31,1.36,2.9499999999999993
AChE,11.983,G,6,G:6,4.31,1.36,2.9499999999999993
AChE,12.984,G,6,G:6,4.37,1.35,3.02
AChE,13.985,G,6,G:6,4.37,1.35,3.02
AChE,14.985,G,6,G:6,4.3,1.35,2.9499999999999997
AChE,15.985,G,6,G:6,4.36,1.35,3.0100000000000002
AChE,16.985,G,6,G:6,4.31,1.36,2.9499999999999993
AChE,17.986,G,6,G:6,4.3,1.35,2.9499999999999997
AChE,18.987,G,6,G:6,4.31,1.35,2.9599999999999995
AChE,0.0,G,7,G:7,4.18,1.36,2.8199999999999994
AChE,0.98,G,7,G:7,4.25,1.36,2.8899999999999997
AChE,1.98,G,7,G:7,4.28,1.36,2.92
AChE,2.981,G,7,G:7,4.32,1.36,2.96
AChE,3.982,G,7,G:7,4.33,1.36,2.9699999999999998
AChE,4.98,G,7,G:7,4.3,1.36,2.9399999999999995
AChE,5.98,G,7,G:7,4.21,1.36,2.8499999999999996
AChE,6.981,G,7,G:7,4.4,1.36,3.04
AChE,7.982,G,7,G:7,4.35,1.36,2.9899999999999993
AChE,8.983,G,7,G:7,4.31,1.36,2.9499999999999993
AChE,9.982,G,7,G:7,4.39,1.36,3.0299999999999994
AChE,10.983,G,7,G:7,4.38,1.36,3.0199999999999996
AChE,11.983,G,7,G:7,4.34,1.36,2.9799999999999995
AChE,12.984,G,7,G:7,4.36,1.35,3.0100000000000002
AChE,13.985,G,7,G:7,4.25,1.35,2.9
AChE,14.985,G,7,G:7,4.29,1.35,2.94
AChE,15.985,G,7,G:7,4.4,1.35,3.0500000000000003
AChE,16.985,G,7,G:7,4.33,1.36,2.9699999999999998
AChE,17.986,G,7,G:7,4.27,1.35,2.9199999999999995
AChE,18.987,G,7,G:7,4.31,1.35,2.9599999999999995
AChE,0.0,G,8,G:8,4.24,1.36,2.88
AChE,0.98,G,8,G:8,4.27,1.36,2.9099999999999993
AChE,1.98,G,8,G:8,4.33,1.36,2.9699999999999998
AChE,2.981,G,8,G:8,4.28,1.36,2.92
AChE,3.982,G,8,G:8,4.32,1.36,2.96
AChE,4.98,G,8,G:8,4.32,1.36,2.96
AChE,5.98,G,8,G:8,4.27,1.36,2.9099999999999993
AChE,6.981,G,8,G:8,4.36,1.36,3.0
AChE,7.982,G,8,G:8,4.32,1.36,2.96
AChE,8.983,G,8,G:8,4.27,1.36,2.9099999999999993
AChE,9.982,G,8,G:8,4.38,1.36,3.0199999999999996
AChE,10.983,G,8,G:8,4.44,1.36,3.08
AChE,11.983,G,8,G:8,4.36,1.36,3.0
AChE,12.984,G,8,G:8,4.24,1.35,2.89
AChE,13.985,G,8,G:8,4.33,1.35,2.98
AChE,14.985,G,8,G:8,4.32,1.35,2.97
AChE,15.985,G,8,G:8,4.39,1.35,3.0399999999999996
AChE,16.985,G,8,G:8,4.33,1.36,2.9699999999999998
AChE,17.986,G,8,G:8,4.3,1.35,2.9499999999999997
AChE,18.987,G,8,G:8,4.28,1.35,2.93
AChE,0.0,G,9,G:9,4.26,1.36,2.8999999999999995
AChE,0.98,G,9,G:9,4.25,1.36,2.8899999999999997
AChE,1.98,G,9,G:9,4.24,1.36,2.88
AChE,2.981,G,9,G:9,4.26,1.36,2.8999999999999995
AChE,3.982,G,9,G:9,4.29,1.36,2.9299999999999997
AChE,4.98,G,9,G:9,4.28,1.36,2.92
AChE,5.98,G,9,G:9,4.18,1.36,2.8199999999999994
AChE,6.981,G,9,G:9,4.31,1.36,2.9499999999999993
AChE,7.982,G,9,G:9,4.33,1.36,2.9699999999999998
AChE,8.983,G,9,G:9,4.27,1.36,2.9099999999999993
AChE,9.982,G,9,G:9,4.28,1.36,2.92
AChE,10.983,G,9,G:9,4.32,1.36,2.96
AChE,11.983,G,9,G:9,4.35,1.36,2.9899999999999993
AChE,12.984,G,9,G:9,4.29,1.35,2.94
AChE,13.985,G,9,G:9,4.28,1.35,2.93
AChE,14.985,G,9,G:9,4.26,1.35,2.9099999999999997
AChE,15.985,G,9,G:9,4.33,1.35,2.98
AChE,16.985,G,9,G:9,4.31,1.36,2.9499999999999993
AChE,17.986,G,9,G:9,4.28,1.35,2.93
AChE,18.987,G,9,G:9,4.3,1.35,2.9499999999999997
AChE,0.0,G,10,G:10,4.2,1.36,2.84
AChE,0.98,G,10,G:10,4.24,1.36,2.88
AChE,1.98,G,10,G:10,4.31,1.36,2.9499999999999993
AChE,2.981,G,10,G:10,4.29,1.36,2.9299999999999997
AChE,3.982,G,10,G:10,4.29,1.36,2.9299999999999997
AChE,4.98,G,10,G:10,4.38,1.36,3.0199999999999996
AChE,5.98,G,10,G:10,4.3,1.36,2.9399999999999995
AChE,6.981,G,10,G:10,4.3,1.36,2.9399999999999995
AChE,7.982,G,10,G:10,4.35,1.36,2.9899999999999993
AChE,8.983,G,10,G:10,4.29,1.36,2.9299999999999997
AChE,9.982,G,10,G:10,4.45,1.36,3.09
AChE,10.983,G,10,G:10,4.4,1.36,3.04
AChE,11.983,G,10,G:10,4.37,1.36,3.01
AChE,12.984,G,10,G:10,4.39,1.35,3.0399999999999996
AChE,13.985,G,10,G:10,4.32,1.35,2.97
AChE,14.985,G,10,G:10,4.28,1.35,2.93
AChE,15.985,G,10,G:10,4.44,1.35,3.0900000000000003
AChE,16.985,G,10,G:10,4.38,1.36,3.0199999999999996
AChE,17.986,G,10,G:10,4.33,1.35,2.98
AChE,18.987,G,10,G:10,4.35,1.35,2.9999999999999996
AChE,0.0,G,11,G:11,4.23,1.36,2.87
AChE,0.98,G,11,G:11,4.26,1.36,2.8999999999999995
AChE,1.98,G,11,G:11,4.31,1.36,2.9499999999999993
AChE,2.981,G,11,G:11,4.28,1.36,2.92
AChE,3.982,G,11,G:11,4.34,1.36,2.9799999999999995
AChE,4.98,G,11,G:11,4.36,1.36,3.0
AChE,5.98,G,11,G:11,4.28,1.36,2.92
AChE,6.981,G,11,G:11,4.44,1.36,3.08
AChE,7.982,G,11,G:11,4.34,1.36,2.9799999999999995
AChE,8.983,G,11,G:11,4.31,1.36,2.9499999999999993
AChE,9.982,G,11,G:11,4.39,1.36,3.0299999999999994
AChE,10.983,G,11,G:11,4.39,1.36,3.0299999999999994
AChE,11.983,G,11,G:11,4.3,1.36,2.9399999999999995
AChE,12.984,G,11,G:11,4.41,1.35,3.06
AChE,13.985,G,11,G:11,4.29,1.35,2.94
AChE,14.985,G,11,G:11,4.29,1.35,2.94
AChE,15.985,G,11,G:11,4.45,1.35,3.1
AChE,16.985,G,11,G:11,4.35,1.36,2.9899999999999993
AChE,17.986,G,11,G:11,4.35,1.35,2.9999999999999996
AChE,18.987,G,11,G:11,4.37,1.35,3.02
AChE,0.0,G,12,G:12,4.16,1.36,2.8
AChE,0.98,G,12,G:12,4.27,1.36,2.9099999999999993
AChE,1.98,G,12,G:12,4.35,1.36,2.9899999999999993
AChE,2.981,G,12,G:12,4.24,1.36,2.88
AChE,3.982,G,12,G:12,4.25,1.36,2.8899999999999997
AChE,4.98,G,12,G:12,4.35,1.36,2.9899999999999993
AChE,5.98,G,12,G:12,4.3,1.36,2.9399999999999995
AChE,6.981,G,12,G:12,4.3,1.36,2.9399999999999995
AChE,7.982,G,12,G:12,4.39,1.36,3.0299999999999994
AChE,8.983,G,12,G:12,4.32,1.36,2.96
AChE,9.982,G,12,G:12,4.4,1.36,3.04
AChE,10.983,G,12,G:12,4.39,1.36,3.0299999999999994
AChE,11.983,G,12,G:12,4.38,1.36,3.0199999999999996
AChE,12.984,G,12,G:12,4.35,1.35,2.9999999999999996
AChE,13.985,G,12,G:12,4.36,1.35,3.0100000000000002
AChE,14.985,G,12,G:12,4.26,1.35,2.9099999999999997
AChE,15.985,G,12,G:12,4.38,1.35,3.03
AChE,16.985,G,12,G:12,4.41,1.36,3.05
AChE,17.986,G,12,G:12,4.34,1.35,2.9899999999999998
AChE,18.987,G,12,G:12,4.25,1.35,2.9
AChE,0.0,H,1,H:1,1.4,1.4,0.0
AChE,0.98,H,1,H:1,1.39,1.39,0.0
AChE,1.98,H,1,H:1,1.4,1.4,0.0
AChE,2.981,H,1,H:1,1.39,1.39,0.0
AChE,3.982,H,1,H:1,1.39,1.39,0.0
AChE,4.98,H,1,H:1,1.38,1.38,0.0
AChE,5.98,H,1,H:1,1.38,1.38,0.0
AChE,6.981,H,1,H:1,1.38,1.38,0.0
AChE,7.982,H,1,H:1,1.38,1.38,0.0
AChE,8.983,H,1,H:1,1.38,1.38,0.0
AChE,9.982,H,1,H:1,1.37,1.37,0.0
AChE,10.983,H,1,H:1,1.37,1.37,0.0
AChE,11.983,H,1,H:1,1.38,1.38,0.0
AChE,12.984,H,1,H:1,1.37,1.37,0.0
AChE,13.985,H,1,H:1,1.37,1.37,0.0
AChE,14.985,H,1,H:1,1.37,1.37,0.0
AChE,15.985,H,1,H:1,1.37,1.37,0.0
AChE,16.985,H,1,H:1,1.36,1.36,0.0
AChE,17.986,H,1,H:1,1.36,1.36,0.0
AChE,18.987,H,1,H:1,1.36,1.36,0.0
AChE,0.0,H,2,H:2,4.31,1.4,2.9099999999999997
AChE,0.98,H,2,H:2,4.24,1.39,2.8500000000000005
AChE,1.98,H,2,H:2,4.32,1.4,2.9200000000000004
AChE,2.981,H,2,H:2,4.3,1.39,2.91
AChE,3.982,H,2,H:2,4.34,1.39,2.95
AChE,4.98,H,2,H:2,4.26,1.38,2.88
AChE,5.98,H,2,H:2,4.2,1.38,2.8200000000000003
AChE,6.981,H,2,H:2,4.3,1.38,2.92
AChE,7.982,H,2,H:2,4.37,1.38,2.99
AChE,8.983,H,2,H:2,4.29,1.38,2.91
AChE,9.982,H,2,H:2,4.36,1.37,2.99
AChE,10.983,H,2,H:2,4.31,1.37,2.9399999999999995
AChE,11.983,H,2,H:2,4.27,1.38,2.8899999999999997
AChE,12.984,H,2,H:2,4.33,1.37,2.96
AChE,13.985,H,2,H:2,4.34,1.37,2.9699999999999998
AChE,14.985,H,2,H:2,4.28,1.37,2.91
AChE,15.985,H,2,H:2,4.41,1.37,3.04
AChE,16.985,H,2,H:2,4.32,1.36,2.96
AChE,17.986,H,2,H:2,4.3,1.36,2.9399999999999995
AChE,18.987,H,2,H:2,4.23,1.36,2.87
AChE,0.0,H,3,H:3,4.27,1.4,2.8699999999999997
AChE,0.98,H,3,H:3,4.24,1.39,2.8500000000000005
AChE,1.98,H,3,H:3,4.26,1.4,2.86
AChE,2.981,H,3,H:3,4.26,1.39,2.87
AChE,3.982,H,3,H:3,4.22,1.39,2.83
AChE,4.98,H,3,H:3,4.31,1.38,2.9299999999999997
AChE,5.98,H,3,H:3,4.21,1.38,2.83
AChE,6.981,H,3,H:3,4.37,1.38,2.99
AChE,7.982,H,3,H:3,4.36,1.38,2.9800000000000004
AChE,8.983,H,3,H:3,4.28,1.38,2.9000000000000004
AChE,9.982,H,3,H:3,4.27,1.37,2.8999999999999995
AChE,10.983,H,3,H:3,4.34,1.37,2.9699999999999998
AChE,11.983,H,3,H:3,4.31,1.38,2.9299999999999997
AChE,12.984,H,3,H:3,4.32,1.37,2.95
AChE,13.985,H,3,H:3,4.3,1.37,2.9299999999999997
AChE,14.985,H,3,H:3,4.26,1.37,2.8899999999999997
AChE,15.985,H,3,H:3,4.33,1.37,2.96
AChE,16.985,H,3,H:3,4.31,1.36,2.9499999999999993
AChE,17.986,H,3,H:3,4.28,1.36,2.92
AChE,18.987,H,3,H:3,4.31,1.36,2.9499999999999993
AChE,0.0,H,4,H:4,4.2,1.4,2.8000000000000003
AChE,0.98,H,4,H:4,4.23,1.39,2.8400000000000007
AChE,1.98,H,4,H:4,4.24,1.4,2.8400000000000003
AChE,2.981,H,4,H:4,4.18,1.39,2.79
AChE,3.982,H,4,H:4,4.24,1.39,2.8500000000000005
AChE,4.98,H,4,H:4,4.2,1.38,2.8200000000000003
AChE,5.98,H,4,H:4,4.19,1.38,2.8100000000000005
AChE,6.981,H,4,H:4,4.28,1.38,2.9000000000000004
AChE,7.982,H,4,H:4,4.23,1.38,2.8500000000000005
AChE,8.983,H,4,H:4,4.15,1.38,2.7700000000000005
AChE,9.982,H,4,H:4,4.31,1.37,2.9399999999999995
AChE,10.983,H,4,H:4,4.31,1.37,2.9399999999999995
AChE,11.983,H,4,H:4,4.23,1.38,2.8500000000000005
AChE,12.984,H,4,H:4,4.19,1.37,2.8200000000000003
AChE,13.985,H,4,H:4,4.2,1.37,2.83
AChE,14.985,H,4,H:4,4.18,1.37,2.8099999999999996
AChE,15.985,H,4,H:4,4.25,1.37,2.88
AChE,16.985,H,4,H:4,4.17,1.36,2.8099999999999996
AChE,17.986,H,4,H:4,4.29,1.36,2.9299999999999997
AChE,18.987,H,4,H:4,4.16,1.36,2.8
AChE,0.0,H,5,H:5,4.32,1.4,2.9200000000000004
AChE,0.98,H,5,H:5,4.36,1.39,2.9700000000000006
AChE,1.98,H,5,H:5,4.32,1.4,2.9200000000000004
AChE,2.981,H,5,H:5,4.28,1.39,2.8900000000000006
AChE,3.982,H,5,H:5,4.31,1.39,2.92
AChE,4.98,H,5,H:5,4.28,1.38,2.9000000000000004
AChE,5.98,H,5,H:5,4.21,1.38,2.83
AChE,6.981,H,5,H:5,4.37,1.38,2.99
AChE,7.982,H,5,H:5,4.3,1.38,2.92
AChE,8.983,H,5,H:5,4.29,1.38,2.91
AChE,9.982,H,5,H:5,4.39,1.37,3.0199999999999996
AChE,10.983,H,5,H:5,4.35,1.37,2.9799999999999995
AChE,11.983,H,5,H:5,4.34,1.38,2.96
AChE,12.984,H,5,H:5,4.37,1.37,3.0
AChE,13.985,H,5,H:5,4.29,1.37,2.92
AChE,14.985,H,5,H:5,4.3,1.37,2.9299999999999997
AChE,15.985,H,5,H:5,4.41,1.37,3.04
AChE,16.985,H,5,H:5,4.4,1.36,3.04
AChE,17.986,H,5,H:5,4.31,1.36,2.9499999999999993
AChE,18.987,H,5,H:5,4.29,1.36,2.9299999999999997
AChE,0.0,H,6,H:6,4.25,1.4,2.85
AChE,0.98,H,6,H:6,4.32,1.39,2.9300000000000006
AChE,1.98,H,6,H:6,4.37,1.4,2.97
AChE,2.981,H,6,H:6,4.29,1.39,2.9000000000000004
AChE,3.982,H,6,H:6,4.3,1.39,2.91
AChE,4.98,H,6,H:6,4.36,1.38,2.9800000000000004
AChE,5.98,H,6,H:6,4.24,1.38,2.8600000000000003
AChE,6.981,H,6,H:6,4.31,1.38,2.9299999999999997
AChE,7.982,H,6,H:6,4.39,1.38,3.01
AChE,8.983,H,6,H:6,4.27,1.38,2.8899999999999997
AChE,9.982,H,6,H:6,4.39,1.37,3.0199999999999996
AChE,10.983,H,6,H:6,4.43,1.37,3.0599999999999996
AChE,11.983,H,6,H:6,4.32,1.38,2.9400000000000004
AChE,12.984,H,6,H:6,4.29,1.37,2.92
AChE,13.985,H,6,H:6,4.35,1.37,2.9799999999999995
AChE,14.985,H,6,H:6,4.25,1.37,2.88
AChE,15.985,H,6,H:6,4.37,1.37,3.0
AChE,16.985,H,6,H:6,4.38,1.36,3.0199999999999996
AChE,17.986,H,6,H:6,4.29,1.36,2.9299999999999997
AChE,18.987,H,6,H:6,4.32,1.36,2.96
AChE,0.0,H,7,H:7,4.22,1.4,2.82
AChE,0.98,H,7,H:7,4.21,1.39,2.8200000000000003
AChE,1.98,H,7,H:7,4.32,1.4,2.9200000000000004
AChE,2.981,H,7,H:7,4.25,1.39,2.8600000000000003
AChE,3.982,H,7,H:7,4.28,1.39,2.8900000000000006
AChE,4.98,H,7,H:7,4.33,1.38,2.95
AChE,5.98,H,7,H:7,4.23,1.38,2.8500000000000005
AChE,6.981,H,7,H:7,4.31,1.38,2.9299999999999997
AChE,7.982,H,7,H:7,4.34,1.38,2.96
AChE,8.983,H,7,H:7,4.24,1.38,2.8600000000000003
AChE,9.982,H,7,H:7,4.33,1.37,2.96
AChE,10.983,H,7,H:7,4.36,1.37,2.99
AChE,11.983,H,7,H:7,4.31,1.38,2.9299999999999997
AChE,12.984,H,7,H:7,4.31,1.37,2.9399999999999995
AChE,13.985,H,7,H:7,4.29,1.37,2.92
AChE,14.985,H,7,H:7,4.26,1.37,2.8899999999999997
AChE,15.985,H,7,H:7,4.34,1.37,2.9699999999999998
AChE,16.985,H,7,H:7,4.38,1.36,3.0199999999999996
AChE,17.986,H,7,H:7,4.26,1.36,2.8999999999999995
AChE,18.987,H,7,H:7,4.28,1.36,2.92
AChE,0.0,H,8,H:8,4.26,1.4,2.86
AChE,0.98,H,8,H:8,4.31,1.39,2.92
AChE,1.98,H,8,H:8,4.33,1.4,2.93
AChE,2.981,H,8,H:8,4.29,1.39,2.9000000000000004
AChE,3.982,H,8,H:8,4.35,1.39,2.96
AChE,4.98,H,8,H:8,4.41,1.38,3.0300000000000002
AChE,5.98,H,8,H:8,4.26,1.38,2.88
AChE,6.981,H,8,H:8,4.31,1.38,2.9299999999999997
AChE,7.982,H,8,H:8,4.45,1.38,3.0700000000000003
AChE,8.983,H,8,H:8,4.31,1.38,2.9299999999999997
AChE,9.982,H,8,H:8,4.41,1.37,3.04
AChE,10.983,H,8,H:8,4.34,1.37,2.9699999999999998
AChE,11.983,H,8,H:8,4.32,1.38,2.9400000000000004
