enzyme,sample_row,plate_well,well_number,treatment,time_min,corrected_absorbance
BChE,F,F:9,9,lemon,15.986,0.20999999999999996
BChE,F,F:9,9,lemon,16.986,0.20999999999999996
BChE,F,F:9,9,lemon,17.986,0.20999999999999996
BChE,F,F:9,9,lemon,18.987,0.21999999999999997
BChE,F,F:10,10,lemon,0.0,0.07000000000000006
BChE,F,F:10,10,lemon,0.981,0.08000000000000007
BChE,F,F:10,10,lemon,1.982,0.10000000000000009
BChE,F,F:10,10,lemon,2.981,0.11999999999999988
BChE,F,F:10,10,lemon,3.982,0.1299999999999999
BChE,F,F:10,10,lemon,4.981,0.1399999999999999
BChE,F,F:10,10,lemon,5.982,0.1399999999999999
BChE,F,F:10,10,lemon,6.982,0.1399999999999999
BChE,F,F:10,10,lemon,7.982,0.1499999999999999
BChE,F,F:10,10,lemon,8.982,0.1499999999999999
BChE,F,F:10,10,lemon,9.982,0.15999999999999992
BChE,F,F:10,10,lemon,10.984,0.15999999999999992
BChE,F,F:10,10,lemon,11.984,0.16999999999999993
BChE,F,F:10,10,lemon,12.984,0.15999999999999992
BChE,F,F:10,10,lemon,13.985,0.16999999999999993
BChE,F,F:10,10,lemon,14.985,0.16999999999999993
BChE,F,F:10,10,lemon,15.986,0.17999999999999994
BChE,F,F:10,10,lemon,16.986,0.17999999999999994
BChE,F,F:10,10,lemon,17.986,0.17999999999999994
BChE,F,F:10,10,lemon,18.987,0.18999999999999995
BChE,F,F:11,11,lemon,0.0,0.07000000000000006
BChE,F,F:11,11,lemon,0.981,0.07000000000000006
BChE,F,F:11,11,lemon,1.982,0.09000000000000008
BChE,F,F:11,11,lemon,2.981,0.09999999999999987
BChE,F,F:11,11,lemon,3.982,0.10999999999999988
BChE,F,F:11,11,lemon,4.981,0.11999999999999988
BChE,F,F:11,11,lemon,5.982,0.1299999999999999
BChE,F,F:11,11,lemon,6.982,0.1299999999999999
BChE,F,F:11,11,lemon,7.982,0.1399999999999999
BChE,F,F:11,11,lemon,8.982,0.1499999999999999
BChE,F,F:11,11,lemon,9.982,0.15999999999999992
BChE,F,F:11,11,lemon,10.984,0.15999999999999992
BChE,F,F:11,11,lemon,11.984,0.16999999999999993
BChE,F,F:11,11,lemon,12.984,0.16999999999999993
BChE,F,F:11,11,lemon,13.985,0.17999999999999994
BChE,F,F:11,11,lemon,14.985,0.17999999999999994
BChE,F,F:11,11,lemon,15.986,0.17999999999999994
BChE,F,F:11,11,lemon,16.986,0.17999999999999994
BChE,F,F:11,11,lemon,17.986,0.17999999999999994
BChE,F,F:11,11,lemon,18.987,0.18999999999999995
BChE,F,F:12,12,lemon,0.0,0.020000000000000018
BChE,F,F:12,12,lemon,0.981,0.020000000000000018
BChE,F,F:12,12,lemon,1.982,0.030000000000000027
BChE,F,F:12,12,lemon,2.981,0.039999999999999813
BChE,F,F:12,12,lemon,3.982,0.039999999999999813
BChE,F,F:12,12,lemon,4.981,0.04999999999999982
BChE,F,F:12,12,lemon,5.982,0.04999999999999982
BChE,F,F:12,12,lemon,6.982,0.04999999999999982
BChE,F,F:12,12,lemon,7.982,0.06999999999999984
BChE,F,F:12,12,lemon,8.982,0.06999999999999984
BChE,F,F:12,12,lemon,9.982,0.08999999999999986
BChE,F,F:12,12,lemon,10.984,0.08999999999999986
BChE,F,F:12,12,lemon,11.984,0.09999999999999987
BChE,F,F:12,12,lemon,12.984,0.09999999999999987
BChE,F,F:12,12,lemon,13.985,0.10999999999999988
BChE,F,F:12,12,lemon,14.985,0.11999999999999988
BChE,F,F:12,12,lemon,15.986,0.11999999999999988
BChE,F,F:12,12,lemon,16.986,0.11999999999999988
BChE,F,F:12,12,lemon,17.986,0.1299999999999999
BChE,F,F:12,12,lemon,18.987,0.1399999999999999
BChE,G,G:2,2,malaoxon,0.0,-0.010000000000000009
BChE,G,G:2,2,malaoxon,0.981,0.010000000000000009
BChE,G,G:2,2,malaoxon,1.982,0.030000000000000027
BChE,G,G:2,2,malaoxon,2.981,0.040000000000000036
BChE,G,G:2,2,malaoxon,3.982,0.05999999999999983
BChE,G,G:2,2,malaoxon,4.981,0.07999999999999985
BChE,G,G:2,2,malaoxon,5.982,0.09999999999999987
BChE,G,G:2,2,malaoxon,6.982,0.1299999999999999
BChE,G,G:2,2,malaoxon,7.982,0.1499999999999999
BChE,G,G:2,2,malaoxon,8.982,0.16999999999999993
BChE,G,G:2,2,malaoxon,9.982,0.19999999999999996
BChE,G,G:2,2,malaoxon,10.984,0.19999999999999996
BChE,G,G:2,2,malaoxon,11.984,0.24
BChE,G,G:2,2,malaoxon,12.984,0.26
BChE,G,G:2,2,malaoxon,13.985,0.29000000000000004
BChE,G,G:2,2,malaoxon,14.985,0.30000000000000004
BChE,G,G:2,2,malaoxon,15.986,0.32999999999999985
BChE,G,G:2,2,malaoxon,16.986,0.34999999999999987
BChE,G,G:2,2,malaoxon,17.986,0.3699999999999999
BChE,G,G:2,2,malaoxon,18.987,0.3899999999999999
BChE,G,G:3,3,malaoxon,0.0,0.9099999999999999
BChE,G,G:3,3,malaoxon,0.981,0.9199999999999999
BChE,G,G:3,3,malaoxon,1.982,0.94
BChE,G,G:3,3,malaoxon,2.981,0.9499999999999997
BChE,G,G:3,3,malaoxon,3.982,0.99
BChE,G,G:3,3,malaoxon,4.981,0.9899999999999998
BChE,G,G:3,3,malaoxon,5.982,1.0099999999999998
BChE,G,G:3,3,malaoxon,6.982,1.04
BChE,G,G:3,3,malaoxon,7.982,1.06
BChE,G,G:3,3,malaoxon,8.982,1.0699999999999998
BChE,G,G:3,3,malaoxon,9.982,1.1
BChE,G,G:3,3,malaoxon,10.984,1.11
BChE,G,G:3,3,malaoxon,11.984,1.1400000000000001
BChE,G,G:3,3,malaoxon,12.984,1.15
BChE,G,G:3,3,malaoxon,13.985,1.18
BChE,G,G:3,3,malaoxon,14.985,1.2
BChE,G,G:3,3,malaoxon,15.986,1.22
BChE,G,G:3,3,malaoxon,16.986,1.2299999999999998
BChE,G,G:3,3,malaoxon,17.986,1.2499999999999998
BChE,G,G:3,3,malaoxon,18.987,1.2699999999999998
BChE,G,G:4,4,malaoxon,0.0,0.010000000000000009
BChE,G,G:4,4,malaoxon,0.981,0.030000000000000027
BChE,G,G:4,4,malaoxon,1.982,0.040000000000000036
BChE,G,G:4,4,malaoxon,2.981,0.04999999999999982
BChE,G,G:4,4,malaoxon,3.982,0.07999999999999985
BChE,G,G:4,4,malaoxon,4.981,0.08999999999999986
BChE,G,G:4,4,malaoxon,5.982,0.10999999999999988
BChE,G,G:4,4,malaoxon,6.982,0.1399999999999999
BChE,G,G:4,4,malaoxon,7.982,0.15999999999999992
BChE,G,G:4,4,malaoxon,8.982,0.17999999999999994
BChE,G,G:4,4,malaoxon,9.982,0.19999999999999996
BChE,G,G:4,4,malaoxon,10.984,0.20999999999999996
BChE,G,G:4,4,malaoxon,11.984,0.24
BChE,G,G:4,4,malaoxon,12.984,0.25
BChE,G,G:4,4,malaoxon,13.985,0.28
BChE,G,G:4,4,malaoxon,14.985,0.30000000000000004
BChE,G,G:4,4,malaoxon,15.986,0.32000000000000006
BChE,G,G:4,4,malaoxon,16.986,0.33999999999999986
BChE,G,G:4,4,malaoxon,17.986,0.3599999999999999
BChE,G,G:4,4,malaoxon,18.987,0.3699999999999999
BChE,G,G:5,5,malaoxon,0.0,-0.09800000000000009
BChE,G,G:5,5,malaoxon,0.981,-0.08700000000000008
BChE,G,G:5,5,malaoxon,1.982,-0.08000000000000007
BChE,G,G:5,5,malaoxon,2.981,-0.07000000000000006
BChE,G,G:5,5,malaoxon,3.982,-0.040000000000000036
BChE,G,G:5,5,malaoxon,4.981,-0.030000000000000027
BChE,G,G:5,5,malaoxon,5.982,-0.020000000000000018
BChE,G,G:5,5,malaoxon,6.982,0.020000000000000018
BChE,G,G:5,5,malaoxon,7.982,0.030000000000000027
BChE,G,G:5,5,malaoxon,8.982,0.050000000000000044
BChE,G,G:5,5,malaoxon,9.982,0.06999999999999984
BChE,G,G:5,5,malaoxon,10.984,0.06999999999999984
BChE,G,G:5,5,malaoxon,11.984,0.09999999999999987
BChE,G,G:5,5,malaoxon,12.984,0.11999999999999988
BChE,G,G:5,5,malaoxon,13.985,0.1399999999999999
BChE,G,G:5,5,malaoxon,14.985,0.15999999999999992
BChE,G,G:5,5,malaoxon,15.986,0.17999999999999994
BChE,G,G:5,5,malaoxon,16.986,0.18999999999999995
BChE,G,G:5,5,malaoxon,17.986,0.21999999999999997
BChE,G,G:5,5,malaoxon,18.987,0.22999999999999998
BChE,G,G:6,6,malaoxon,0.0,0.040000000000000036
BChE,G,G:6,6,malaoxon,0.981,0.05999999999999983
BChE,G,G:6,6,malaoxon,1.982,0.06999999999999984
BChE,G,G:6,6,malaoxon,2.981,0.07999999999999985
BChE,G,G:6,6,malaoxon,3.982,0.09999999999999987
BChE,G,G:6,6,malaoxon,4.981,0.11999999999999988
BChE,G,G:6,6,malaoxon,5.982,0.1299999999999999
BChE,G,G:6,6,malaoxon,6.982,0.15999999999999992
BChE,G,G:6,6,malaoxon,7.982,0.17999999999999994
BChE,G,G:6,6,malaoxon,8.982,0.18999999999999995
BChE,G,G:6,6,malaoxon,9.982,0.21999999999999997
BChE,G,G:6,6,malaoxon,10.984,0.21999999999999997
BChE,G,G:6,6,malaoxon,11.984,0.25
BChE,G,G:6,6,malaoxon,12.984,0.27
BChE,G,G:6,6,malaoxon,13.985,0.30000000000000004
BChE,G,G:6,6,malaoxon,14.985,0.31000000000000005
BChE,G,G:6,6,malaoxon,15.986,0.32999999999999985
BChE,G,G:6,6,malaoxon,16.986,0.33999999999999986
BChE,G,G:6,6,malaoxon,17.986,0.3599999999999999
BChE,G,G:6,6,malaoxon,18.987,0.3799999999999999
BChE,G,G:7,7,malaoxon,0.0,-0.2480000000000001
BChE,G,G:7,7,malaoxon,0.981,-0.21300000000000008
BChE,G,G:7,7,malaoxon,1.982,-0.18800000000000006
BChE,G,G:7,7,malaoxon,2.981,-0.16400000000000003
BChE,G,G:7,7,malaoxon,3.982,-0.137
BChE,G,G:7,7,malaoxon,4.981,-0.12400000000000011
BChE,G,G:7,7,malaoxon,5.982,-0.1070000000000001
BChE,G,G:7,7,malaoxon,6.982,-0.07800000000000007
BChE,G,G:7,7,malaoxon,7.982,-0.06800000000000006
BChE,G,G:7,7,malaoxon,8.982,-0.061000000000000054
BChE,G,G:7,7,malaoxon,9.982,-0.040000000000000036
BChE,G,G:7,7,malaoxon,10.984,-0.050000000000000044
BChE,G,G:7,7,malaoxon,11.984,-0.030000000000000027
BChE,G,G:7,7,malaoxon,12.984,-0.020000000000000018
BChE,G,G:7,7,malaoxon,13.985,-0.010000000000000009
BChE,G,G:7,7,malaoxon,14.985,0.0
BChE,G,G:7,7,malaoxon,15.986,0.010000000000000009
BChE,G,G:7,7,malaoxon,16.986,0.010000000000000009
BChE,G,G:7,7,malaoxon,17.986,0.020000000000000018
BChE,G,G:7,7,malaoxon,18.987,0.030000000000000027
BChE,G,G:8,8,malaoxon,0.0,0.06999999999999984
BChE,G,G:8,8,malaoxon,0.981,0.08999999999999986
BChE,G,G:8,8,malaoxon,1.982,0.09999999999999987
BChE,G,G:8,8,malaoxon,2.981,0.10999999999999988
BChE,G,G:8,8,malaoxon,3.982,0.1299999999999999
BChE,G,G:8,8,malaoxon,4.981,0.1499999999999999
BChE,G,G:8,8,malaoxon,5.982,0.15999999999999992
BChE,G,G:8,8,malaoxon,6.982,0.19999999999999996
BChE,G,G:8,8,malaoxon,7.982,0.20999999999999996
BChE,G,G:8,8,malaoxon,8.982,0.22999999999999998
BChE,G,G:8,8,malaoxon,9.982,0.26
BChE,G,G:8,8,malaoxon,10.984,0.27
BChE,G,G:8,8,malaoxon,11.984,0.30000000000000004
BChE,G,G:8,8,malaoxon,12.984,0.31999999999999984
BChE,G,G:8,8,malaoxon,13.985,0.34999999999999987
BChE,G,G:8,8,malaoxon,14.985,0.3699999999999999
BChE,G,G:8,8,malaoxon,15.986,0.3799999999999999
BChE,G,G:8,8,malaoxon,16.986,0.3999999999999999
BChE,G,G:8,8,malaoxon,17.986,0.42999999999999994
BChE,G,G:8,8,malaoxon,18.987,0.43999999999999995
BChE,G,G:9,9,malaoxon,0.0,0.05999999999999983
BChE,G,G:9,9,malaoxon,0.981,0.06999999999999984
BChE,G,G:9,9,malaoxon,1.982,0.08999999999999986
BChE,G,G:9,9,malaoxon,2.981,0.09999999999999987
BChE,G,G:9,9,malaoxon,3.982,0.1299999999999999
BChE,G,G:9,9,malaoxon,4.981,0.1399999999999999
BChE,G,G:9,9,malaoxon,5.982,0.1499999999999999
BChE,G,G:9,9,malaoxon,6.982,0.18999999999999995
BChE,G,G:9,9,malaoxon,7.982,0.20999999999999996
BChE,G,G:9,9,malaoxon,8.982,0.21999999999999997
BChE,G,G:9,9,malaoxon,9.982,0.25
BChE,G,G:9,9,malaoxon,10.984,0.25
BChE,G,G:9,9,malaoxon,11.984,0.28
BChE,G,G:9,9,malaoxon,12.984,0.30000000000000004
BChE,G,G:9,9,malaoxon,13.985,0.32000000000000006
BChE,G,G:9,9,malaoxon,14.985,0.33999999999999986
BChE,G,G:9,9,malaoxon,15.986,0.3599999999999999
BChE,G,G:9,9,malaoxon,16.986,0.3799999999999999
BChE,G,G:9,9,malaoxon,17.986,0.3999999999999999
BChE,G,G:9,9,malaoxon,18.987,0.41999999999999993
BChE,G,G:10,10,malaoxon,0.0,0.04999999999999982
BChE,G,G:10,10,malaoxon,0.981,0.06999999999999984
BChE,G,G:10,10,malaoxon,1.982,0.07999999999999985
BChE,G,G:10,10,malaoxon,2.981,0.08999999999999986
BChE,G,G:10,10,malaoxon,3.982,0.11999999999999988
BChE,G,G:10,10,malaoxon,4.981,0.1299999999999999
BChE,G,G:10,10,malaoxon,5.982,0.1499999999999999
BChE,G,G:10,10,malaoxon,6.982,0.17999999999999994
BChE,G,G:10,10,malaoxon,7.982,0.19999999999999996
BChE,G,G:10,10,malaoxon,8.982,0.20999999999999996
BChE,G,G:10,10,malaoxon,9.982,0.24
BChE,G,G:10,10,malaoxon,10.984,0.25
BChE,G,G:10,10,malaoxon,11.984,0.28
BChE,G,G:10,10,malaoxon,12.984,0.30000000000000004
BChE,G,G:10,10,malaoxon,13.985,0.32000000000000006
BChE,G,G:10,10,malaoxon,14.985,0.34999999999999987
BChE,G,G:10,10,malaoxon,15.986,0.3599999999999999
BChE,G,G:10,10,malaoxon,16.986,0.3799999999999999
BChE,G,G:10,10,malaoxon,17.986,0.3999999999999999
BChE,G,G:10,10,malaoxon,18.987,0.41999999999999993
BChE,G,G:11,11,malaoxon,0.0,-0.06000000000000005
BChE,G,G:11,11,malaoxon,0.981,-0.050000000000000044
BChE,G,G:11,11,malaoxon,1.982,-0.040000000000000036
BChE,G,G:11,11,malaoxon,2.981,-0.040000000000000036
BChE,G,G:11,11,malaoxon,3.982,-0.020000000000000018
BChE,G,G:11,11,malaoxon,4.981,-0.020000000000000018
BChE,G,G:11,11,malaoxon,5.982,-0.010000000000000009
BChE,G,G:11,11,malaoxon,6.982,0.020000000000000018
BChE,G,G:11,11,malaoxon,7.982,0.030000000000000027
BChE,G,G:11,11,malaoxon,8.982,0.040000000000000036
BChE,G,G:11,11,malaoxon,9.982,0.050000000000000044
BChE,G,G:11,11,malaoxon,10.984,0.050000000000000044
BChE,G,G:11,11,malaoxon,11.984,0.07999999999999985
BChE,G,G:11,11,malaoxon,12.984,0.07999999999999985
BChE,G,G:11,11,malaoxon,13.985,0.09999999999999987
BChE,G,G:11,11,malaoxon,14.985,0.10999999999999988
BChE,G,G:11,11,malaoxon,15.986,0.11999999999999988
BChE,G,G:11,11,malaoxon,16.986,0.1399999999999999
BChE,G,G:11,11,malaoxon,17.986,0.1499999999999999
BChE,G,G:11,11,malaoxon,18.987,0.1499999999999999
BChE,G,G:12,12,malaoxon,0.0,-0.040000000000000036
BChE,G,G:12,12,malaoxon,0.981,-0.020000000000000018
BChE,G,G:12,12,malaoxon,1.982,0.0
BChE,G,G:12,12,malaoxon,2.981,0.0
BChE,G,G:12,12,malaoxon,3.982,0.030000000000000027
BChE,G,G:12,12,malaoxon,4.981,0.040000000000000036
BChE,G,G:12,12,malaoxon,5.982,0.05999999999999983
BChE,G,G:12,12,malaoxon,6.982,0.08999999999999986
BChE,G,G:12,12,malaoxon,7.982,0.10999999999999988
BChE,G,G:12,12,malaoxon,8.982,0.1299999999999999
BChE,G,G:12,12,malaoxon,9.982,0.1499999999999999
BChE,G,G:12,12,malaoxon,10.984,0.15999999999999992
BChE,G,G:12,12,malaoxon,11.984,0.18999999999999995
BChE,G,G:12,12,malaoxon,12.984,0.20999999999999996
BChE,G,G:12,12,malaoxon,13.985,0.24
BChE,G,G:12,12,malaoxon,14.985,0.26
BChE,G,G:12,12,malaoxon,15.986,0.28
BChE,G,G:12,12,malaoxon,16.986,0.29000000000000004
BChE,G,G:12,12,malaoxon,17.986,0.31000000000000005
BChE,G,G:12,12,malaoxon,18.987,0.32999999999999985
BChE,H,H:2,2,methanol,0.0,0.010000000000000009
BChE,H,H:2,2,methanol,0.981,0.039999999999999813
BChE,H,H:2,2,methanol,1.982,0.06999999999999984
BChE,H,H:2,2,methanol,2.981,0.10999999999999988
BChE,H,H:2,2,methanol,3.982,0.1299999999999999
BChE,H,H:2,2,methanol,4.981,0.15999999999999992
BChE,H,H:2,2,methanol,5.982,0.18999999999999995
BChE,H,H:2,2,methanol,6.982,0.21999999999999997
BChE,H,H:2,2,methanol,7.982,0.24
BChE,H,H:2,2,methanol,8.982,0.26
BChE,H,H:2,2,methanol,9.982,0.2899999999999998
BChE,H,H:2,2,methanol,10.984,0.31999999999999984
BChE,H,H:2,2,methanol,11.984,0.3599999999999999
BChE,H,H:2,2,methanol,12.984,0.3799999999999999
BChE,H,H:2,2,methanol,13.985,0.41999999999999993
BChE,H,H:2,2,methanol,14.985,0.44999999999999996
BChE,H,H:2,2,methanol,15.986,0.48
BChE,H,H:2,2,methanol,16.986,0.5
BChE,H,H:2,2,methanol,17.986,0.53
BChE,H,H:2,2,methanol,18.987,0.5699999999999998
BChE,H,H:3,3,methanol,0.0,0.8999999999999999
BChE,H,H:3,3,methanol,0.981,0.9199999999999997
BChE,H,H:3,3,methanol,1.982,0.95
BChE,H,H:3,3,methanol,2.981,0.98
BChE,H,H:3,3,methanol,3.982,1.0099999999999998
BChE,H,H:3,3,methanol,4.981,1.04
BChE,H,H:3,3,methanol,5.982,1.0699999999999998
BChE,H,H:3,3,methanol,6.982,1.1
BChE,H,H:3,3,methanol,7.982,1.13
BChE,H,H:3,3,methanol,8.982,1.1500000000000001
BChE,H,H:3,3,methanol,9.982,1.1899999999999997
BChE,H,H:3,3,methanol,10.984,1.2099999999999997
BChE,H,H:3,3,methanol,11.984,1.25
BChE,H,H:3,3,methanol,12.984,1.2699999999999998
BChE,H,H:3,3,methanol,13.985,1.31
BChE,H,H:3,3,methanol,14.985,1.3399999999999999
BChE,H,H:3,3,methanol,15.986,1.37
BChE,H,H:3,3,methanol,16.986,1.4
BChE,H,H:3,3,methanol,17.986,1.42
BChE,H,H:3,3,methanol,18.987,1.4599999999999997
BChE,H,H:4,4,methanol,0.0,0.08999999999999986
BChE,H,H:4,4,methanol,0.981,0.11999999999999988
BChE,H,H:4,4,methanol,1.982,0.1399999999999999
BChE,H,H:4,4,methanol,2.981,0.17999999999999994
BChE,H,H:4,4,methanol,3.982,0.19999999999999996
BChE,H,H:4,4,methanol,4.981,0.22999999999999998
BChE,H,H:4,4,methanol,5.982,0.26
BChE,H,H:4,4,methanol,6.982,0.29000000000000004
BChE,H,H:4,4,methanol,7.982,0.31999999999999984
BChE,H,H:4,4,methanol,8.982,0.32999999999999985
BChE,H,H:4,4,methanol,9.982,0.3599999999999999
BChE,H,H:4,4,methanol,10.984,0.3899999999999999
BChE,H,H:4,4,methanol,11.984,0.42999999999999994
BChE,H,H:4,4,methanol,12.984,0.44999999999999996
BChE,H,H:4,4,methanol,13.985,0.49
BChE,H,H:4,4,methanol,14.985,0.52
BChE,H,H:4,4,methanol,15.986,0.54
BChE,H,H:4,4,methanol,16.986,0.5699999999999998
BChE,H,H:4,4,methanol,17.986,0.5999999999999999
BChE,H,H:4,4,methanol,18.987,0.6399999999999999
BChE,H,H:5,5,methanol,0.0,0.039999999999999813
BChE,H,H:5,5,methanol,0.981,0.06999999999999984
BChE,H,H:5,5,methanol,1.982,0.10999999999999988
BChE,H,H:5,5,methanol,2.981,0.1399999999999999
BChE,H,H:5,5,methanol,3.982,0.17999999999999994
BChE,H,H:5,5,methanol,4.981,0.19999999999999996
BChE,H,H:5,5,methanol,5.982,0.22999999999999998
BChE,H,H:5,5,methanol,6.982,0.26
BChE,H,H:5,5,methanol,7.982,0.29000000000000004
BChE,H,H:5,5,methanol,8.982,0.30999999999999983
BChE,H,H:5,5,methanol,9.982,0.34999999999999987
BChE,H,H:5,5,methanol,10.984,0.3799999999999999
BChE,H,H:5,5,methanol,11.984,0.41999999999999993
BChE,H,H:5,5,methanol,12.984,0.43999999999999995
BChE,H,H:5,5,methanol,13.985,0.48
BChE,H,H:5,5,methanol,14.985,0.51
BChE,H,H:5,5,methanol,15.986,0.5499999999999998
BChE,H,H:5,5,methanol,16.986,0.5699999999999998
BChE,H,H:5,5,methanol,17.986,0.5999999999999999
BChE,H,H:5,5,methanol,18.987,0.6399999999999999
BChE,H,H:6,6,methanol,0.0,0.11999999999999988
BChE,H,H:6,6,methanol,0.981,0.1499999999999999
BChE,H,H:6,6,methanol,1.982,0.18999999999999995
BChE,H,H:6,6,methanol,2.981,0.21999999999999997
BChE,H,H:6,6,methanol,3.982,0.27
BChE,H,H:6,6,methanol,4.981,0.30999999999999983
BChE,H,H:6,6,methanol,5.982,0.34999999999999987
BChE,H,H:6,6,methanol,6.982,0.3799999999999999
BChE,H,H:6,6,methanol,7.982,0.4099999999999999
BChE,H,H:6,6,methanol,8.982,0.43999999999999995
BChE,H,H:6,6,methanol,9.982,0.48
BChE,H,H:6,6,methanol,10.984,0.52
BChE,H,H:6,6,methanol,11.984,0.5699999999999998
BChE,H,H:6,6,methanol,12.984,0.5999999999999999
BChE,H,H:6,6,methanol,13.985,0.6499999999999999
BChE,H,H:6,6,methanol,14.985,0.69
BChE,H,H:6,6,methanol,15.986,0.73
BChE,H,H:6,6,methanol,16.986,0.77
BChE,H,H:6,6,methanol,17.986,0.8199999999999998
BChE,H,H:6,6,methanol,18.987,0.8599999999999999
BChE,H,H:7,7,methanol,0.0,0.08999999999999986
BChE,H,H:7,7,methanol,0.981,0.11999999999999988
BChE,H,H:7,7,methanol,1.982,0.15999999999999992
BChE,H,H:7,7,methanol,2.981,0.18999999999999995
BChE,H,H:7,7,methanol,3.982,0.21999999999999997
BChE,H,H:7,7,methanol,4.981,0.25
BChE,H,H:7,7,methanol,5.982,0.28
BChE,H,H:7,7,methanol,6.982,0.30999999999999983
BChE,H,H:7,7,methanol,7.982,0.33999999999999986
BChE,H,H:7,7,methanol,8.982,0.3599999999999999
BChE,H,H:7,7,methanol,9.982,0.3999999999999999
BChE,H,H:7,7,methanol,10.984,0.43999999999999995
BChE,H,H:7,7,methanol,11.984,0.48
BChE,H,H:7,7,methanol,12.984,0.5
BChE,H,H:7,7,methanol,13.985,0.5499999999999998
BChE,H,H:7,7,methanol,14.985,0.5799999999999998
BChE,H,H:7,7,methanol,15.986,0.6099999999999999
BChE,H,H:7,7,methanol,16.986,0.6499999999999999
BChE,H,H:7,7,methanol,17.986,0.6799999999999999
BChE,H,H:7,7,methanol,18.987,0.72
BChE,H,H:8,8,methanol,0.0,0.08999999999999986
BChE,H,H:8,8,methanol,0.981,0.1299999999999999
BChE,H,H:8,8,methanol,1.982,0.15999999999999992
BChE,H,H:8,8,methanol,2.981,0.18999999999999995
BChE,H,H:8,8,methanol,3.982,0.20999999999999996
BChE,H,H:8,8,methanol,4.981,0.24
BChE,H,H:8,8,methanol,5.982,0.27
BChE,H,H:8,8,methanol,6.982,0.2999999999999998
BChE,H,H:8,8,methanol,7.982,0.32999999999999985
BChE,H,H:8,8,methanol,8.982,0.34999999999999987
BChE,H,H:8,8,methanol,9.982,0.3899999999999999
BChE,H,H:8,8,methanol,10.984,0.41999999999999993
BChE,H,H:8,8,methanol,11.984,0.45999999999999996
BChE,H,H:8,8,methanol,12.984,0.48
BChE,H,H:8,8,methanol,13.985,0.53
BChE,H,H:8,8,methanol,14.985,0.5599999999999998
BChE,H,H:8,8,methanol,15.986,0.5899999999999999
BChE,H,H:8,8,methanol,16.986,0.6199999999999999
BChE,H,H:8,8,methanol,17.986,0.6499999999999999
BChE,H,H:8,8,methanol,18.987,0.69
BChE,H,H:9,9,methanol,0.0,0.06999999999999984
BChE,H,H:9,9,methanol,0.981,0.09999999999999987
BChE,H,H:9,9,methanol,1.982,0.1299999999999999
BChE,H,H:9,9,methanol,2.981,0.16999999999999993
BChE,H,H:9,9,methanol,3.982,0.17999999999999994
BChE,H,H:9,9,methanol,4.981,0.21999999999999997
BChE,H,H:9,9,methanol,5.982,0.24
BChE,H,H:9,9,methanol,6.982,0.27
BChE,H,H:9,9,methanol,7.982,0.2999999999999998
BChE,H,H:9,9,methanol,8.982,0.30999999999999983
BChE,H,H:9,9,methanol,9.982,0.34999999999999987
BChE,H,H:9,9,methanol,10.984,0.3699999999999999
BChE,H,H:9,9,methanol,11.984,0.41999999999999993
BChE,H,H:9,9,methanol,12.984,0.42999999999999994
BChE,H,H:9,9,methanol,13.985,0.47
BChE,H,H:9,9,methanol,14.985,0.5
BChE,H,H:9,9,methanol,15.986,0.52
BChE,H,H:9,9,methanol,16.986,0.5499999999999998
BChE,H,H:9,9,methanol,17.986,0.5799999999999998
BChE,H,H:9,9,methanol,18.987,0.6099999999999999
BChE,H,H:10,10,methanol,0.0,0.06999999999999984
BChE,H,H:10,10,methanol,0.981,0.10999999999999988
BChE,H,H:10,10,methanol,1.982,0.1399999999999999
BChE,H,H:10,10,methanol,2.981,0.16999999999999993
BChE,H,H:10,10,methanol,3.982,0.19999999999999996
BChE,H,H:10,10,methanol,4.981,0.22999999999999998
BChE,H,H:10,10,methanol,5.982,0.27
BChE,H,H:10,10,methanol,6.982,0.29000000000000004
BChE,H,H:10,10,methanol,7.982,0.32999999999999985
BChE,H,H:10,10,methanol,8.982,0.34999999999999987
BChE,H,H:10,10,methanol,9.982,0.3799999999999999
BChE,H,H:10,10,methanol,10.984,0.41999999999999993
BChE,H,H:10,10,methanol,11.984,0.45999999999999996
BChE,H,H:10,10,methanol,12.984,0.49
BChE,H,H:10,10,methanol,13.985,0.53
BChE,H,H:10,10,methanol,14.985,0.5699999999999998
BChE,H,H:10,10,methanol,15.986,0.5999999999999999
BChE,H,H:10,10,methanol,16.986,0.6199999999999999
BChE,H,H:10,10,methanol,17.986,0.6599999999999999
BChE,H,H:10,10,methanol,18.987,0.7
BChE,H,H:11,11,methanol,0.0,0.08999999999999986
BChE,H,H:11,11,methanol,0.981,0.10999999999999988
BChE,H,H:11,11,methanol,1.982,0.1499999999999999
BChE,H,H:11,11,methanol,2.981,0.17999999999999994
BChE,H,H:11,11,methanol,3.982,0.20999999999999996
BChE,H,H:11,11,methanol,4.981,0.24
BChE,H,H:11,11,methanol,5.982,0.27
BChE,H,H:11,11,methanol,6.982,0.2999999999999998
BChE,H,H:11,11,methanol,7.982,0.31999999999999984
BChE,H,H:11,11,methanol,8.982,0.33999999999999986
BChE,H,H:11,11,methanol,9.982,0.3799999999999999
BChE,H,H:11,11,methanol,10.984,0.4099999999999999
BChE,H,H:11,11,methanol,11.984,0.44999999999999996
BChE,H,H:11,11,methanol,12.984,0.47
BChE,H,H:11,11,methanol,13.985,0.51
